query_id,surface_form,year,raw_normalized_frequency,smoothed_radius_3_frequency,raw_scale,display_scale
FT-Q-V01-127,fear,1842,9.290729823874244e-05,9.78389157992865e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1843,0.0001005778114802069,9.816610169082196e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1844,0.0001036414807344954,9.757389648730926e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1845,9.422907274370118e-05,9.765871757037661e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1846,9.947484525696382e-05,9.796625422252094e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1847,9.461287046974576e-05,9.848520039668074e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1848,9.816764406878065e-05,9.70444724990622e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1849,9.506005480375279e-05,9.648104684499361e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1850,0.0001042104346993256,9.603857191515479e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1851,9.355638545116562e-05,9.552950616661551e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1852,9.028509316522104e-05,9.380967013937282e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1853,9.637752074809214e-05,9.201162589533851e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1854,9.104941022997082e-05,8.899146079751777e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1855,8.612879187808176e-05,8.676860121730507e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1856,8.247374509551264e-05,8.613081526829904e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1857,8.306927901458039e-05,8.390343805737237e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1858,7.799636838967672e-05,8.201681422649796e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1859,8.58205915221788e-05,8.074236537985209e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1860,8.078588027160549e-05,7.941503681000281e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1861,7.784304341384995e-05,7.848385823600828e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1862,7.72076499515606e-05,7.791478858670027e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1863,7.318244510656768e-05,7.636391497304171e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1864,7.65510289966187e-05,7.508559962486418e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-127,fear,1865,7.401288084452062e-05,7.390868541636207e-05,normalized share,"normalized share × 1,000,000"
